0,20.2994,53.6243,68.4499,87.8803,88.5885,86.7015,87.0195,87.8209,86.2022,85.1037,81.0725,82.1315,80.7431,86.8991,82.0539,81.3958,81.3829,81.8353,80.5952,81.7238,80.5625,81.2212,83.5516,88.3195,105.97,134.709,117.134,70.8114,0
0,61.1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.751,0
0,70.1076,0,0,0,0,0,0,0,0,0,2.5515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.542,0
0,32.582,64.5792,97.9119,99.9106,103.3,102.787,102.072,100.714,100.573,94.6139,167.953,0.813333,0,1.15087,177.399,82.8502,82.9168,82.9736,82.0463,82.4397,83.0155,81.9406,84.7022,87.9363,89.5011,137.43,129.787,62.5605,0
0,0,0,0,0,0,0,0,0,0,0,214.725,0,0,0,178.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,193.806,0,0,0,168.711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,133.859,0,0,0,137.959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,134.448,0,0,0,119.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,118.41,0,0,0,110.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,117.262,0,0,0,108.525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,10.2929,7.50544,81.0368,0,0,0,106.397,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,9.79297,3.36678,43.1582,0,0,0,107.555,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,105.421,0,0,0,107.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,104.019,0,0,0,105.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,103.258,0,0,0,105.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,104.952,0,0,0,108.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,104.217,0,0,0,107.229,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,104.609,0,0,0,107.269,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,103.434,0,0,0,107.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,103.536,0,0,0,108.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,105.447,0,0,0,106.603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,104.322,0,0,0,107.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,103.996,0,0,0,105.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,114.49,0,0,0,100.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,135.679,0,0,0,104.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,169.293,0,0,0,148.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,152.047,0,0,0,164.908,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,57.3528,235.302,222.764,147.646,41.5534,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
